row,col,data
1264,22890,1.0
1264,22967,1.0
1264,23205,1.0
1264,23451,1.0
1264,23566,1.0
1264,25019,1.0
1265,712,1.0
1265,7115,1.0
1265,13078,1.0
1265,19610,1.0
1266,4469,1.0
1266,9645,1.0
1266,17925,1.0
1266,19475,1.0
1266,24051,1.0
1266,25688,1.0
1267,924,1.0
1267,7027,1.0
1267,18893,1.0
1267,20160,1.0
1268,3803,1.0
1268,4512,1.0
1268,5301,1.0
1268,9680,1.0
1268,14559,1.0
1268,19831,1.0
1268,20189,1.0
1269,2070,1.0
1269,13663,1.0
1270,4017,1.0
1270,16219,1.0
1270,17238,1.0
1270,21201,1.0
1270,22785,1.0
1270,24524,1.0
1271,10269,1.0
1271,10691,1.0
1271,21387,1.0
1272,1863,1.0
1272,11258,1.0
1272,12826,1.0
1272,21876,1.0
1273,10859,1.0
1273,15374,1.0
1274,2049,1.0
1274,6770,1.0
1275,15003,1.0
1275,21247,1.0
1276,147,1.0
1276,780,1.0
1276,976,1.0
1276,991,1.0
1276,1635,1.0
1276,1825,1.0
1276,1958,1.0
1276,2089,1.0
1276,2173,1.0
1276,2601,1.0
1276,2706,1.0
1276,3169,1.0
1276,3304,1.0
1276,3670,1.0
1276,3777,1.0
1276,3826,1.0
1276,4522,1.0
1276,4811,1.0
1276,4827,1.0
1276,5110,1.0
1276,5435,1.0
1276,5559,1.0
1276,5600,1.0
1276,5873,1.0
1276,5938,1.0
1276,6029,1.0
1276,6088,1.0
1276,6263,1.0
1276,6403,1.0
1276,6851,1.0
1276,6923,1.0
1276,7191,1.0
1276,7235,1.0
1276,7650,1.0
1276,7760,1.0
1276,7791,1.0
1276,7796,1.0
1276,7846,1.0
1276,7997,1.0
1276,8162,1.0
1276,8544,1.0
1276,8572,1.0
1276,8693,1.0
1276,9459,1.0
1276,9476,1.0
1276,9596,1.0
1276,9669,1.0
1276,9700,1.0
1276,9784,1.0
1276,9851,1.0
1276,9960,1.0
1276,10176,1.0
1276,10444,1.0
1276,10469,1.0
1276,10555,1.0
1276,10627,1.0
1276,10642,1.0
1276,10676,1.0
1276,10788,1.0
1276,11244,1.0
1276,11451,1.0
1276,11637,1.0
1276,11685,1.0
1276,12061,1.0
1276,12639,1.0
1276,13004,1.0
1276,13361,1.0
1276,13433,1.0
1276,13463,1.0
1276,13703,1.0
1276,13899,1.0
1276,13918,1.0
1276,14016,1.0
1276,14163,1.0
1276,14215,1.0
1276,14816,1.0
1276,14858,1.0
1276,14978,1.0
1276,15089,1.0
1276,15114,1.0
1276,15145,1.0
1276,15510,1.0
1276,15626,1.0
1276,15688,1.0
1276,15745,1.0
1276,15830,1.0
1276,15953,1.0
1276,16285,1.0
1276,16379,1.0
1276,16472,1.0
1276,16553,1.0
1276,16576,1.0
1276,16737,1.0
1276,16957,1.0
1276,17022,1.0
1276,17785,1.0
1276,17865,1.0
1276,18114,1.0
1276,18132,1.0
1276,18190,1.0
1276,18358,1.0
1276,18488,1.0
1276,18545,1.0
1276,18603,1.0
1276,18956,1.0
1276,18990,1.0
1276,19114,1.0
1276,19180,1.0
1276,19675,1.0
1276,20369,1.0
1276,20703,1.0
1276,20807,1.0
1276,20865,1.0
1276,21312,1.0
1276,21333,1.0
1276,21422,1.0
1276,21583,1.0
1276,21789,1.0
1276,21866,1.0
1276,22448,1.0
1276,22558,1.0
1276,22615,1.0
1276,22657,1.0
1276,22977,1.0
1276,23310,1.0
1276,23371,1.0
1276,23666,1.0
1276,23791,1.0
1276,23866,1.0
1276,24303,1.0
1276,24558,1.0
1276,24614,1.0
1276,24679,1.0
1276,24854,1.0
1276,24911,1.0
1276,25004,1.0
1276,25028,1.0
1276,25743,1.0
1277,3037,1.0
1277,5025,1.0
1277,15182,1.0
1277,15234,1.0
1277,24697,1.0
1278,2339,1.0
1278,2763,1.0
1278,2986,1.0
1278,3314,1.0
1278,6063,1.0
1278,6169,1.0
1278,6320,1.0
1278,6654,1.0
1278,7353,1.0
1278,8560,1.0
1278,8671,1.0
1278,9851,1.0
1278,10786,1.0
1278,10995,1.0
1278,11474,1.0
1278,12061,1.0
1278,12173,1.0
1278,12948,1.0
1278,13363,1.0
1278,13634,1.0
1278,13661,1.0
1278,15115,1.0
1278,15564,1.0
1278,15790,1.0
1278,16189,1.0
1278,16321,1.0
1278,16420,1.0
1278,17025,1.0
1278,17396,1.0
1278,17844,1.0
1278,17858,1.0
1278,17914,1.0
1278,18679,1.0
1278,19643,1.0
1278,21973,1.0
1278,23156,1.0
1278,23164,1.0
1278,23609,1.0
1278,24405,1.0
1278,25260,1.0
1278,25675,1.0
1278,25891,1.0
1279,6476,1.0
1279,21674,1.0
1279,22676,1.0
1279,23879,1.0
1280,1146,1.0
1280,1738,1.0
1280,7222,1.0
1281,10782,1.0
1281,21194,1.0
1281,25709,1.0
1282,16775,1.0
1282,17517,1.0
1283,271,1.0
1283,2683,1.0
1283,2927,1.0
1283,3306,1.0
1283,11862,1.0
1283,14039,1.0
1283,14632,1.0
1283,15059,1.0
1283,15392,1.0
1283,16827,1.0
1283,17626,1.0
1283,19634,1.0
1283,21947,1.0
1283,22755,1.0
1283,23213,1.0
1283,25793,1.0
1284,1378,1.0
1284,1863,1.0
1284,3778,1.0
1284,3983,1.0
1284,4324,1.0
1284,4732,1.0
1284,5581,1.0
1284,5899,1.0
1284,6575,1.0
1284,6599,1.0
1284,7364,1.0
1284,8542,1.0
1284,8811,1.0
1284,8920,1.0
1284,9050,1.0
1284,9218,1.0
1284,9819,1.0
1284,10212,1.0
1284,12550,1.0
1284,12787,1.0
1284,13309,1.0
1284,13691,1.0
1284,14418,1.0
1284,14522,1.0
1284,14824,1.0
1284,19942,1.0
1284,20050,1.0
1284,20130,1.0
1284,20901,1.0
1284,21890,1.0
1284,22000,1.0
1284,22359,1.0
1284,22616,1.0
1284,22646,1.0
1284,22657,1.0
1284,22879,1.0
1284,23630,1.0
1284,24405,1.0
1284,25903,1.0
1285,1672,1.0
1285,15405,1.0
1285,17647,1.0
1285,20944,1.0
1286,5403,1.0
1286,15505,1.0
1287,5186,1.0
1287,6985,1.0
1287,17920,1.0
1288,1714,1.0
1288,7646,1.0
1288,9657,1.0
1288,13798,1.0
1288,14023,1.0
1288,17322,1.0
1288,19627,1.0
1288,22100,1.0
1289,1791,1.0
1289,9591,1.0
1289,14964,1.0
1289,18122,1.0
1289,25682,1.0
1290,6862,1.0
1290,9288,1.0
1290,15636,1.0
1290,16555,1.0
1290,24792,1.0
1291,1338,1.0
1291,1714,1.0
1291,1816,1.0
1291,4257,1.0
1291,4502,1.0
1291,4629,1.0
1291,6865,1.0
1291,8712,1.0
1291,9690,1.0
1291,10418,1.0
1291,11502,1.0
1291,11832,1.0
1291,13845,1.0
1291,14684,1.0
1291,17282,1.0
1291,19738,1.0
1291,22227,1.0
1291,25244,1.0
1292,79,1.0
1292,141,1.0
1292,162,1.0
1292,180,1.0
1292,186,1.0
1292,364,1.0
1292,477,1.0
1292,517,1.0
1292,545,1.0
1292,562,1.0
1292,610,1.0
1292,637,1.0
1292,773,1.0
1292,780,1.0
1292,867,1.0
1292,912,1.0
1292,989,1.0
1292,1158,1.0
1292,1167,1.0
1292,1332,1.0
1292,1447,1.0
1292,1504,1.0
1292,1532,1.0
1292,1543,1.0
1292,1560,1.0
1292,1606,1.0
1292,1607,1.0
1292,1611,1.0
1292,1639,1.0
1292,1757,1.0
1292,1876,1.0
1292,1904,1.0
1292,1913,1.0
1292,1945,1.0
1292,2016,1.0
1292,2158,1.0
1292,2255,1.0
1292,2300,1.0
1292,2314,1.0
1292,2333,1.0
1292,2383,1.0
1292,2447,1.0
1292,2468,1.0
1292,2665,1.0
1292,2706,1.0
1292,2720,1.0
1292,2724,1.0
1292,2745,1.0
1292,2839,1.0
1292,2842,1.0
1292,2868,1.0
1292,2885,1.0
1292,2973,1.0
1292,3008,1.0
1292,3106,1.0
1292,3165,1.0
1292,3176,1.0
1292,3318,1.0
1292,3337,1.0
1292,3407,1.0
1292,3469,1.0
1292,3518,1.0
1292,3645,1.0
1292,3668,1.0
1292,3747,1.0
1292,3764,1.0
1292,3777,1.0
1292,3797,1.0
1292,3804,1.0
1292,3833,1.0
1292,3951,1.0
1292,4172,1.0
1292,4202,1.0
1292,4294,1.0
1292,4320,1.0
1292,4373,1.0
1292,4518,1.0
1292,4620,1.0
1292,4659,1.0
1292,4811,1.0
1292,4812,1.0
1292,4850,1.0
1292,4901,1.0
1292,4938,1.0
1292,4947,1.0
1292,5032,1.0
1292,5065,1.0
1292,5087,1.0
1292,5119,1.0
1292,5273,1.0
1292,5443,1.0
1292,5546,1.0
1292,5593,1.0
1292,5618,1.0
1292,5706,1.0
1292,5717,1.0
1292,5746,1.0
1292,5818,1.0
1292,5906,1.0
1292,6176,1.0
1292,6263,1.0
1292,6517,1.0
1292,6521,1.0
1292,6548,1.0
1292,6599,1.0
1292,6610,1.0
1292,6636,1.0
1292,6662,1.0
1292,6679,1.0
1292,6767,1.0
1292,6781,1.0
1292,6915,1.0
1292,6919,1.0
1292,7029,1.0
1292,7057,1.0
1292,7124,1.0
1292,7143,1.0
1292,7172,1.0
1292,7258,1.0
1292,7274,1.0
1292,7289,1.0
1292,7313,1.0
1292,7505,1.0
1292,7637,1.0
1292,7808,1.0
1292,7821,1.0
1292,7861,1.0
1292,7930,1.0
1292,7951,1.0
1292,7997,1.0
1292,8114,1.0
1292,8158,1.0
1292,8213,1.0
1292,8251,1.0
1292,8530,1.0
1292,8544,1.0
1292,8640,1.0
1292,8681,1.0
1292,8794,1.0
1292,8895,1.0
1292,8949,1.0
1292,8977,1.0
1292,9007,1.0
1292,9029,1.0
1292,9218,1.0
1292,9243,1.0
1292,9284,1.0
1292,9353,1.0
1292,9462,1.0
1292,9476,1.0
1292,9489,1.0
1292,9504,1.0
1292,9556,1.0
1292,9582,1.0
1292,9602,1.0
1292,9657,1.0
1292,9664,1.0
1292,9753,1.0
1292,9825,1.0
1292,9842,1.0
1292,9851,1.0
1292,9868,1.0
1292,9905,1.0
1292,9960,1.0
1292,9973,1.0
1292,10009,1.0
1292,10046,1.0
1292,10148,1.0
1292,10149,1.0
1292,10160,1.0
1292,10176,1.0
1292,10191,1.0
1292,10237,1.0
1292,10297,1.0
1292,10327,1.0
1292,10336,1.0
1292,10428,1.0
1292,10516,1.0
1292,10554,1.0
1292,10605,1.0
1292,10649,1.0
1292,10870,1.0
1292,10935,1.0
1292,10973,1.0
1292,11050,1.0
1292,11072,1.0
1292,11198,1.0
1292,11229,1.0
1292,11258,1.0
1292,11266,1.0
1292,11302,1.0
1292,11317,1.0
1292,11327,1.0
1292,11384,1.0
1292,11451,1.0
1292,11512,1.0
1292,11542,1.0
1292,11647,1.0
1292,11681,1.0
1292,11729,1.0
1292,11792,1.0
1292,11818,1.0
1292,11846,1.0
1292,11914,1.0
1292,11993,1.0
1292,12061,1.0
1292,12159,1.0
1292,12172,1.0
1292,12179,1.0
1292,12196,1.0
1292,12278,1.0
1292,12313,1.0
1292,12341,1.0
1292,12365,1.0
1292,12400,1.0
1292,12409,1.0
1292,12451,1.0
1292,12595,1.0
1292,12734,1.0
1292,12840,1.0
1292,12888,1.0
1292,12944,1.0
1292,12968,1.0
1292,12972,1.0
1292,13032,1.0
1292,13072,1.0
1292,13419,1.0
1292,13422,1.0
1292,13427,1.0
1292,13432,1.0
1292,13661,1.0
1292,13672,1.0
1292,13739,1.0
1292,13797,1.0
1292,13837,1.0
1292,13884,1.0
1292,14133,1.0
1292,14174,1.0
1292,14291,1.0
1292,14311,1.0
1292,14327,1.0
1292,14454,1.0
1292,14462,1.0
1292,14538,1.0
1292,14645,1.0
1292,14658,1.0
1292,14676,1.0
1292,14692,1.0
1292,14715,1.0
1292,14895,1.0
1292,14913,1.0
1292,15145,1.0
1292,15163,1.0
1292,15220,1.0
1292,15314,1.0
1292,15382,1.0
1292,15445,1.0
1292,15447,1.0
1292,15562,1.0
1292,15708,1.0
1292,15714,1.0
1292,15804,1.0
1292,15875,1.0
1292,16034,1.0
1292,16109,1.0
1292,16180,1.0
1292,16379,1.0
1292,16436,1.0
1292,16684,1.0
1292,16700,1.0
1292,16736,1.0
1292,16957,1.0
1292,16966,1.0
1292,17038,1.0
1292,17071,1.0
1292,17115,1.0
1292,17162,1.0
1292,17211,1.0
1292,17228,1.0
1292,17257,1.0
1292,17292,1.0
1292,17448,1.0
1292,17628,1.0
1292,17739,1.0
1292,17746,1.0
1292,17783,1.0
1292,17933,1.0
1292,17939,1.0
1292,18114,1.0
1292,18168,1.0
1292,18176,1.0
1292,18274,1.0
1292,18313,1.0
1292,18560,1.0
1292,18619,1.0
1292,18692,1.0
1292,18702,1.0
1292,18815,1.0
1292,18819,1.0
1292,18853,1.0
1292,18991,1.0
1292,19079,1.0
1292,19111,1.0
1292,19255,1.0
1292,19305,1.0
1292,19389,1.0
1292,19443,1.0
1292,19451,1.0
1292,19456,1.0
1292,19480,1.0
1292,19501,1.0
1292,19674,1.0
1292,19675,1.0
1292,19766,1.0
1292,19781,1.0
1292,19922,1.0
1292,19943,1.0
1292,20011,1.0
1292,20148,1.0
1292,20225,1.0
1292,20277,1.0
1292,20372,1.0
1292,20391,1.0
1292,20396,1.0
1292,20496,1.0
1292,20530,1.0
1292,20725,1.0
1292,20726,1.0
1292,20737,1.0
1292,20750,1.0
1292,20864,1.0
1292,21179,1.0
1292,21238,1.0
1292,21593,1.0
1292,21650,1.0
1292,21854,1.0
1292,21871,1.0
1292,21919,1.0
1292,22086,1.0
1292,22152,1.0
1292,22231,1.0
1292,22411,1.0
1292,22511,1.0
1292,22602,1.0
1292,22646,1.0
1292,22657,1.0
1292,22722,1.0
1292,22738,1.0
1292,22807,1.0
1292,23043,1.0
1292,23127,1.0
1292,23194,1.0
1292,23210,1.0
1292,23245,1.0
1292,23351,1.0
1292,23380,1.0
1292,23417,1.0
1292,23536,1.0
1292,23540,1.0
1292,23666,1.0
1292,23668,1.0
1292,23673,1.0
1292,23700,1.0
1292,23705,1.0
1292,23711,1.0
1292,23909,1.0
1292,24015,1.0
1292,24146,1.0
1292,24227,1.0
1292,24356,1.0
1292,24374,1.0
1292,24542,1.0
1292,24572,1.0
1292,24679,1.0
1292,24887,1.0
1292,24896,1.0
1292,24899,1.0
1292,24902,1.0
1292,24908,1.0
1292,24911,1.0
1292,24933,1.0
1292,24973,1.0
1292,25112,1.0
1292,25135,1.0
1292,25491,1.0
1292,25578,1.0
1292,25583,1.0
1292,25675,1.0
1292,25683,1.0
1292,25693,1.0
1292,25748,1.0
1292,25749,1.0
1292,25878,1.0
1292,25915,1.0
1292,25925,1.0
1292,25928,1.0
1293,8400,1.0
1293,17860,1.0
1293,20725,1.0
1294,7312,1.0
1294,10619,1.0
1294,18949,1.0
1295,1136,1.0
1295,3921,1.0
1295,7917,1.0
1295,7968,1.0
1295,9585,1.0
1295,10628,1.0
1295,10834,1.0
1295,10853,1.0
1295,10917,1.0
1295,11189,1.0
1295,11306,1.0
1295,11393,1.0
1295,12946,1.0
1295,13241,1.0
1295,14285,1.0
1295,15274,1.0
1295,16295,1.0
1295,16353,1.0
1295,16400,1.0
1295,18041,1.0
1295,19750,1.0
1295,22123,1.0
1295,24383,1.0
1295,25694,1.0
1296,11691,1.0
1296,16790,1.0
1297,2414,1.0
1297,7602,1.0
1297,13602,1.0
1297,25013,1.0
1298,1223,1.0
1298,4787,1.0
1298,6179,1.0
1298,8712,1.0
1298,10722,1.0
1299,2615,1.0
1299,9210,1.0
1299,9658,1.0
1299,10753,1.0
1299,17602,1.0
1299,19694,1.0
1300,2419,1.0
1300,20648,1.0
1301,2462,1.0
1301,4603,1.0
1301,5052,1.0
1301,7652,1.0
1301,8930,1.0
1301,8945,1.0
1301,10013,1.0
1301,10060,1.0
1301,10665,1.0
1301,11922,1.0
1301,14166,1.0
1301,17813,1.0
1301,18045,1.0
1301,18122,1.0
1301,19047,1.0
1301,19393,1.0
1301,20306,1.0
1301,20562,1.0
1301,20950,1.0
1301,21320,1.0
1301,22617,1.0
1301,25668,1.0
1301,25967,1.0
1302,452,1.0
1302,1236,1.0
1302,10231,1.0
1302,14684,1.0
1302,21221,1.0
1302,25579,1.0
1303,1745,1.0
1303,1902,1.0
1303,3832,1.0
1303,4970,1.0
1303,6250,1.0
1303,7732,1.0
1303,8203,1.0
1303,12230,1.0
1303,14684,1.0
1303,18256,1.0
1303,19846,1.0
1303,20479,1.0
1303,21085,1.0
1303,22984,1.0
1303,24075,1.0
1303,24355,1.0
1303,25209,1.0
1304,3067,1.0
1305,19,1.0
1305,87,1.0
1305,145,1.0
1305,284,1.0
1305,1027,1.0
1305,1184,1.0
1305,2310,1.0
1305,2820,1.0
1305,3164,1.0
1305,3226,1.0
1305,4055,1.0
1305,4125,1.0
1305,4537,1.0
1305,4771,1.0
1305,5746,1.0
1305,5795,1.0
1305,6401,1.0
1305,6478,1.0
1305,6823,1.0
1305,8400,1.0
1305,8505,1.0
1305,8517,1.0
1305,8689,1.0
1305,9113,1.0
1305,10530,1.0
1305,10647,1.0
1305,10715,1.0
1305,10776,1.0
1305,11277,1.0
1305,11524,1.0
1305,11792,1.0
1305,11919,1.0
1305,11958,1.0
1305,12011,1.0
1305,12232,1.0
1305,12494,1.0
1305,12524,1.0
1305,12770,1.0
1305,13030,1.0
1305,13437,1.0
1305,13467,1.0
1305,13534,1.0
1305,13871,1.0
1305,13916,1.0
1305,14129,1.0
1305,14733,1.0
1305,14946,1.0
1305,15665,1.0
1305,15727,1.0
1305,16049,1.0
1305,16144,1.0
1305,16370,1.0
1305,16476,1.0
1305,16901,1.0
1305,17432,1.0
1305,17914,1.0
1305,17918,1.0
1305,17941,1.0
1305,18028,1.0
1305,18141,1.0
1305,18163,1.0
1305,18246,1.0
1305,18380,1.0
1305,19118,1.0
1305,19549,1.0
1305,19591,1.0
1305,19661,1.0
1305,19781,1.0
1305,20401,1.0
1305,21174,1.0
1305,21235,1.0
1305,21316,1.0
1305,21552,1.0
1305,21928,1.0
1305,22260,1.0
1305,22690,1.0
1305,22879,1.0
1305,22955,1.0
1305,23113,1.0
1305,24499,1.0
1305,25097,1.0
1305,25643,1.0
1306,20382,1.0
1306,24075,1.0
1307,4502,1.0
1307,17151,1.0
1307,19874,1.0
1308,9195,1.0
1308,11763,1.0
1308,13609,1.0
1308,15182,1.0
1308,18412,1.0
1308,20210,1.0
1309,4329,1.0
1309,5130,1.0
1309,9366,1.0
1309,11299,1.0
1309,13341,1.0
1309,14628,1.0
1309,19147,1.0
1309,22777,1.0
1309,24311,1.0
1310,2751,1.0
1310,4627,1.0
1310,5546,1.0
1310,6478,1.0
1310,8974,1.0
1310,9938,1.0
1310,12269,1.0
1311,261,1.0
1311,7018,1.0
1311,7817,1.0
1311,8428,1.0
1311,13487,1.0
1312,2250,1.0
1312,12744,1.0
1313,15450,1.0
1313,20170,1.0
1314,2,1.0
1314,1269,1.0
1314,1409,1.0
1314,2266,1.0
1314,2270,1.0
1314,5614,1.0
1314,6195,1.0
1314,8185,1.0
1314,9730,1.0
1314,10439,1.0
1314,13090,1.0
1314,14296,1.0
1314,16860,1.0
1314,17653,1.0
1314,19506,1.0
1314,22573,1.0
1314,23246,1.0
1314,24355,1.0
1314,24481,1.0
1314,25924,1.0
1315,1397,1.0
1315,3506,1.0
1315,3551,1.0
1315,4296,1.0
1315,7487,1.0
1315,7553,1.0
1315,8491,1.0
1315,12453,1.0
1316,875,1.0
1316,6612,1.0
1316,16029,1.0
1317,5020,1.0
1317,6084,1.0
1318,6073,1.0
1318,7063,1.0
1318,7908,1.0
1318,11273,1.0
1318,13294,1.0
1318,18930,1.0
1318,23301,1.0
1318,24209,1.0
1319,5899,1.0
1319,13870,1.0
1320,21940,1.0
1320,25000,1.0
1321,14445,1.0
1321,19923,1.0
1322,11475,1.0
1322,11634,1.0
1322,12018,1.0
1323,4218,1.0
1323,14920,1.0
1323,19130,1.0
1323,19536,1.0
1323,19704,1.0
1323,22654,1.0
1324,3097,1.0
1324,7530,1.0
1324,10766,1.0
1324,11237,1.0
1324,14400,1.0
1324,17456,1.0
1324,18222,1.0
1324,22070,1.0
1324,24423,1.0
1324,25407,1.0
1324,25585,1.0
1325,101,1.0
1325,15294,1.0
1325,18293,1.0
1325,22554,1.0
1326,4963,1.0
1326,7686,1.0
1327,674,1.0
1327,13740,1.0
1327,22613,1.0
1327,25013,1.0
1328,255,1.0
1328,433,1.0
1328,4992,1.0
1328,22062,1.0
1329,874,1.0
1329,3348,1.0
1329,4691,1.0
1329,9111,1.0
1329,12742,1.0
1329,20595,1.0
1329,22237,1.0
1329,25332,1.0
1330,7060,1.0
1330,13299,1.0
1330,19639,1.0
1330,19725,1.0
1330,21062,1.0
1331,7494,1.0
1331,11605,1.0
1331,14648,1.0
1332,1573,1.0
1332,2492,1.0
1332,7486,1.0
1332,12154,1.0
1332,16669,1.0
1332,22010,1.0
1332,22590,1.0
1333,11329,1.0
1333,19658,1.0
1333,25736,1.0
1334,4152,1.0
1334,7585,1.0
1335,3130,1.0
1335,8992,1.0
1335,11184,1.0
1335,12135,1.0
1335,12722,1.0
1335,14160,1.0
1335,21173,1.0
1335,23847,1.0
1336,1904,1.0
1336,3473,1.0
1336,6039,1.0
1336,9690,1.0
1336,10491,1.0
1336,18293,1.0
1336,21552,1.0
1337,16262,1.0
1337,18149,1.0
1337,19429,1.0
1337,20392,1.0
1338,6502,1.0
1338,14903,1.0
1338,22645,1.0
1338,25229,1.0
1339,2761,1.0
1339,11019,1.0
1339,21085,1.0
1340,1882,1.0
1340,7535,1.0
1340,22598,1.0
1341,245,1.0
1341,19164,1.0
1342,681,1.0
1342,3205,1.0
1342,10269,1.0
1342,12186,1.0
1342,13294,1.0
1342,13573,1.0
1342,13976,1.0
1342,14684,1.0
1342,15478,1.0
1342,17102,1.0
1342,18130,1.0
1342,18241,1.0
1342,18852,1.0
1342,19067,1.0
1342,19574,1.0
1342,21456,1.0
1342,22736,1.0
1342,22806,1.0
1342,24656,1.0
1342,24952,1.0
1342,25859,1.0
1343,802,1.0
1343,1469,1.0
1343,4502,1.0
1343,8593,1.0
1343,15586,1.0
1343,16671,1.0
1343,18523,1.0
1343,19010,1.0
1343,20553,1.0
1343,24733,1.0
1344,292,1.0
1344,1009,1.0
1344,2059,1.0
1344,5870,1.0
1344,6461,1.0
1344,7388,1.0
1344,7851,1.0
1344,21492,1.0
1345,1186,1.0
1345,10949,1.0
1345,19727,1.0
1346,10807,1.0
1346,11860,1.0
1346,15764,1.0
1346,16806,1.0
1346,22538,1.0
1346,23279,1.0
1347,8268,1.0
1347,10362,1.0
1347,15421,1.0
1347,20308,1.0
1347,21428,1.0
1348,4824,1.0
1348,11578,1.0
1348,14020,1.0
1348,24383,1.0
1349,10213,1.0
1349,13742,1.0
1349,17392,1.0
1349,17724,1.0
1350,1273,1.0
1350,11651,1.0
1350,24648,1.0
1350,25311,1.0
1351,5942,1.0
1351,9438,1.0
1351,10269,1.0
1351,11623,1.0
1351,12411,1.0
1351,13170,1.0
1351,13433,1.0
1351,13552,1.0
1351,13724,1.0
1351,14964,1.0
1351,18656,1.0
1351,19007,1.0
1351,20146,1.0
1351,22554,1.0
1351,24075,1.0
1351,24355,1.0
1352,1279,1.0
1352,2015,1.0
1352,3456,1.0
1352,4926,1.0
1352,6179,1.0
1352,8097,1.0
1352,8467,1.0
1352,8558,1.0
1352,8709,1.0
1352,13231,1.0
1352,13502,1.0
1352,13850,1.0
1352,14315,1.0
1352,14488,1.0
1352,15190,1.0
1352,18073,1.0
1352,19373,1.0
1352,19555,1.0
1352,20747,1.0
1352,22608,1.0
1353,942,1.0
1353,1830,1.0
1353,2811,1.0
1353,3826,1.0
1353,4560,1.0
1353,6636,1.0
1353,6834,1.0
1353,8106,1.0
1353,8538,1.0
1353,9050,1.0
1353,10675,1.0
1353,12778,1.0
1353,12948,1.0
1353,14163,1.0
1353,14538,1.0
1353,14925,1.0
1353,14980,1.0
1353,15129,1.0
1353,15294,1.0
1353,15429,1.0
1353,16420,1.0
1353,17447,1.0
1353,17893,1.0
1353,18266,1.0
1353,19564,1.0
1353,19877,1.0
1353,20439,1.0
1353,20732,1.0
1353,20934,1.0
1353,21030,1.0
1353,21362,1.0
1353,21552,1.0
1353,22139,1.0
1353,23791,1.0
1353,25071,1.0
1353,25260,1.0
1354,11080,1.0
1355,23133,1.0
1356,3570,1.0
1356,3729,1.0
1356,4604,1.0
1356,6327,1.0
1356,7086,1.0
1356,7658,1.0
1356,8984,1.0
1356,15642,1.0
1356,15903,1.0
1356,17156,1.0
1356,21786,1.0
1356,23169,1.0
1356,25080,1.0
1356,25182,1.0
1357,262,1.0
1357,360,1.0
1357,477,1.0
1357,763,1.0
1357,773,1.0
1357,1167,1.0
1357,1560,1.0
1357,1611,1.0
1357,1627,1.0
1357,1639,1.0
1357,1688,1.0
1357,3290,1.0
1357,3645,1.0
1357,4144,1.0
1357,4145,1.0
1357,4560,1.0
1357,4561,1.0
1357,4850,1.0
1357,5111,1.0
1357,5149,1.0
1357,5717,1.0
1357,5898,1.0
1357,6231,1.0
1357,6313,1.0
1357,7124,1.0
1357,7459,1.0
1357,7575,1.0
1357,7751,1.0
1357,8054,1.0
1357,8667,1.0
1357,8811,1.0
1357,8946,1.0
1357,9661,1.0
1357,9851,1.0
1357,9940,1.0
1357,9973,1.0
1357,10009,1.0
1357,10201,1.0
1357,10649,1.0
1357,10755,1.0
1357,11053,1.0
1357,11327,1.0
1357,11452,1.0
1357,12208,1.0
1357,12400,1.0
1357,13001,1.0
1357,13014,1.0
1357,13144,1.0
1357,13180,1.0
1357,13219,1.0
1357,14385,1.0
1357,14433,1.0
1357,14689,1.0
1357,15027,1.0
1357,15302,1.0
1357,15346,1.0
1357,15375,1.0
1357,15627,1.0
1357,15708,1.0
1357,15830,1.0
1357,16453,1.0
1357,17250,1.0
1357,17707,1.0
1357,17770,1.0
1357,17845,1.0
1357,18176,1.0
1357,18190,1.0
1357,19706,1.0
1357,19816,1.0
1357,20230,1.0
1357,20344,1.0
1357,20430,1.0
1357,20557,1.0
1357,21134,1.0
1357,21149,1.0
1357,21425,1.0
1357,21465,1.0
1357,21583,1.0
1357,22355,1.0
1357,22356,1.0
1357,23432,1.0
1357,23666,1.0
1357,23720,1.0
1357,23799,1.0
1357,24015,1.0
1357,24169,1.0
1357,24171,1.0
1357,24266,1.0
1357,24442,1.0
1357,24446,1.0
1357,24584,1.0
1357,24895,1.0
1357,24914,1.0
1357,25071,1.0
1357,25405,1.0
1357,25843,1.0
1358,1928,1.0
1358,5194,1.0
1358,9047,1.0
1358,9700,1.0
1358,9960,1.0
1358,11552,1.0
1358,14379,1.0
1358,15027,1.0
1358,20869,1.0
1358,22523,1.0
1359,8431,1.0
1359,10615,1.0
1359,17233,1.0
1360,1766,1.0
1360,10028,1.0
1360,10269,1.0
1360,13646,1.0
1360,14313,1.0
1360,15799,1.0
1360,17575,1.0
1360,22403,1.0
1360,23799,1.0
1360,24075,1.0
1360,24760,1.0
1361,20233,1.0
1361,20480,1.0
1361,23309,1.0
1362,2023,1.0
1362,3529,1.0
1362,4257,1.0
1362,6803,1.0
1362,6932,1.0
1362,7247,1.0
1362,7417,1.0
1362,8088,1.0
1362,8711,1.0
1362,9216,1.0
1362,9229,1.0
1362,10937,1.0
1362,11312,1.0
1362,12030,1.0
1362,15844,1.0
1362,15903,1.0
1362,16394,1.0
1362,16588,1.0
1362,18209,1.0
1362,18462,1.0
1362,20308,1.0
1362,21404,1.0
1362,23480,1.0
1362,24375,1.0
1363,74,1.0
1363,462,1.0
1363,477,1.0
1363,727,1.0
1363,844,1.0
1363,849,1.0
1363,867,1.0
1363,954,1.0
1363,1051,1.0
